,A,B,K
0,0.9619230769230769,0.001,0.020566
1,0.9645384615384616,0.020153846153846154,0.020566
2,0.7374615384615385,0.022307692307692306,0.020566
3,0.6582307692307693,0.024384615384615383,0.020566
4,0.639,0.025461538461538463,0.020566
5,0.6381538461538462,0.026153846153846153,0.020566
6,0.6427692307692308,0.02776923076923077,0.020566
7,0.6500769230769231,0.028307692307692308,0.020566
8,0.657,0.02846153846153846,0.020566
9,0.6566923076923077,0.028384615384615383,0.020566
10,0.6711538461538461,0.028692307692307694,0.020566
11,0.6726923076923077,0.028923076923076923,0.020566
12,0.6703846153846154,0.02876923076923077,0.020566
13,0.6817692307692308,0.02846153846153846,0.020566
14,0.6844615384615385,0.02923076923076923,0.020566
15,0.6688461538461539,0.02823076923076923,0.020566
16,0.6703076923076923,0.029076923076923077,0.020566
17,0.671923076923077,0.02846153846153846,0.020566
18,0.682,0.028307692307692308,0.020566
19,0.6821538461538461,0.028615384615384615,0.020566
20,0.680923076923077,0.028923076923076923,0.020566
21,0.666923076923077,0.02923076923076923,0.020566
22,0.6643076923076923,0.029538461538461538,0.020566
23,0.6628461538461539,0.02876923076923077,0.020566
24,0.672,0.029153846153846155,0.020566
25,0.6767692307692308,0.028923076923076923,0.020566
26,0.6783846153846154,0.028615384615384615,0.020566
27,0.6824615384615385,0.028846153846153848,0.020566
28,0.6866923076923077,0.029461538461538463,0.020566
29,0.6866153846153846,0.029615384615384616,0.020566
30,0.7046923076923077,0.028538461538461537,0.020566
31,0.6995384615384616,0.02823076923076923,0.020566
32,0.6922307692307692,0.029384615384615384,0.020566
33,0.6954615384615385,0.02930769230769231,0.020566
34,0.6893076923076923,0.029923076923076924,0.020566
35,0.687,0.030076923076923077,0.020566
36,0.6831538461538461,0.03,0.020566
37,0.6855384615384615,0.029846153846153845,0.020566
38,0.6953076923076923,0.028076923076923076,0.020566
39,0.696,0.028846153846153848,0.020566
