,A,B,K
0,0.8901538461538462,0.001,0.020566
1,0.8908461538461538,0.021153846153846155,0.020566
2,0.6743846153846154,0.023692307692307693,0.020566
3,0.6012307692307692,0.025076923076923077,0.020566
4,0.6121538461538462,0.02576923076923077,0.020566
5,0.6391538461538462,0.027923076923076922,0.020566
6,0.6412307692307693,0.027307692307692307,0.020566
7,0.6500769230769231,0.028538461538461537,0.020566
8,0.6578461538461539,0.028692307692307694,0.020566
9,0.6655384615384615,0.028846153846153848,0.020566
10,0.6607692307692308,0.028538461538461537,0.020566
11,0.6630769230769231,0.029384615384615384,0.020566
12,0.6738461538461539,0.028923076923076923,0.020566
13,0.6730769230769231,0.02753846153846154,0.020566
14,0.6716923076923077,0.028923076923076923,0.020566
15,0.6692307692307692,0.02846153846153846,0.020566
16,0.672,0.02846153846153846,0.020566
17,0.678923076923077,0.02930769230769231,0.020566
18,0.6722307692307692,0.029,0.020566
19,0.6724615384615384,0.029153846153846155,0.020566
20,0.6688461538461539,0.028076923076923076,0.020566
21,0.6765384615384615,0.029538461538461538,0.020566
22,0.668,0.028384615384615383,0.020566
23,0.6718461538461539,0.02876923076923077,0.020566
24,0.6569230769230769,0.028384615384615383,0.020566
25,0.6673076923076923,0.028692307692307694,0.020566
26,0.665,0.029538461538461538,0.020566
27,0.671,0.02876923076923077,0.020566
28,0.6658461538461539,0.028153846153846154,0.020566
29,0.671923076923077,0.027923076923076922,0.020566
30,0.6667692307692308,0.028384615384615383,0.020566
31,0.6763076923076923,0.028076923076923076,0.020566
32,0.670923076923077,0.02776923076923077,0.020566
33,0.6775384615384615,0.028307692307692308,0.020566
34,0.6714615384615384,0.028615384615384615,0.020566
35,0.6714615384615384,0.028615384615384615,0.020566
36,0.6624615384615384,0.028692307692307694,0.020566
37,0.6634615384615384,0.028307692307692308,0.020566
38,0.6733846153846154,0.028692307692307694,0.020566
39,0.6600769230769231,0.02876923076923077,0.020566
40,0.66,0.029153846153846155,0.020566
41,0.6582307692307693,0.02876923076923077,0.020566
42,0.6563846153846153,0.028,0.020566
43,0.6684615384615384,0.028692307692307694,0.020566
