,A,B,K
0,0.9668461538461538,0.001,0.020566
1,0.9663076923076923,0.02023076923076923,0.020566
2,0.7520769230769231,0.023384615384615386,0.020566
3,0.6873076923076923,0.025153846153846155,0.020566
4,0.6675384615384615,0.02576923076923077,0.020566
5,0.6360769230769231,0.026846153846153846,0.020566
6,0.6192307692307693,0.027153846153846153,0.020566
7,0.6201538461538462,0.02776923076923077,0.020566
8,0.6242307692307693,0.028,0.020566
9,0.6242307692307693,0.028923076923076923,0.020566
10,0.6309230769230769,0.028615384615384615,0.020566
11,0.6388461538461538,0.028692307692307694,0.020566
12,0.6466923076923077,0.02876923076923077,0.020566
13,0.6469230769230769,0.029153846153846155,0.020566
14,0.6460769230769231,0.02930769230769231,0.020566
15,0.6427692307692308,0.02876923076923077,0.020566
16,0.6452307692307693,0.029076923076923077,0.020566
17,0.657,0.028692307692307694,0.020566
18,0.663,0.029076923076923077,0.020566
19,0.6627692307692308,0.02976923076923077,0.020566
20,0.6694615384615384,0.02823076923076923,0.020566
21,0.6702307692307692,0.028846153846153848,0.020566
22,0.667923076923077,0.029,0.020566
23,0.6650769230769231,0.029076923076923077,0.020566
24,0.666,0.02823076923076923,0.020566
25,0.6677692307692308,0.02876923076923077,0.020566
26,0.6682307692307692,0.028923076923076923,0.020566
27,0.6694615384615384,0.027923076923076922,0.020566
28,0.6646153846153846,0.029384615384615384,0.020566
29,0.6644615384615384,0.027692307692307693,0.020566
30,0.6665384615384615,0.028615384615384615,0.020566
31,0.6701538461538461,0.029076923076923077,0.020566
