,A,B,K
0,0.9754615384615385,0.001,0.020644
1,0.9778461538461538,0.018923076923076924,0.020644
2,0.979,0.028846153846153848,0.020644
3,0.98,0.034846153846153846,0.020644
4,0.9807692307692307,0.03907692307692308,0.020644
5,0.9811538461538462,0.042846153846153846,0.020644
6,0.9813846153846154,0.04569230769230769,0.020644
7,0.9820769230769231,0.04823076923076923,0.020644
8,0.9823846153846154,0.051153846153846154,0.020644
9,0.9826923076923076,0.053153846153846156,0.020644
10,0.983,0.05515384615384615,0.020644
11,0.9833846153846154,0.05692307692307692,0.020644
12,0.984,0.05869230769230769,0.020644
13,0.9843076923076923,0.06092307692307692,0.020644
14,0.9844615384615385,0.06284615384615384,0.020644
15,0.9845384615384616,0.06423076923076923,0.020644
16,0.9847692307692307,0.06538461538461539,0.020644
17,0.985,0.06661538461538462,0.020644
18,0.9852307692307692,0.06738461538461539,0.020644
