,A,B,K
0,0.9023846153846153,0.001,0.020566
1,0.9024615384615384,0.021846153846153845,0.020566
2,0.757,0.024,0.020566
3,0.6938461538461539,0.026846153846153846,0.020566
4,0.6504615384615384,0.02776923076923077,0.020566
5,0.6492307692307693,0.027846153846153847,0.020566
6,0.6443846153846153,0.028846153846153848,0.020566
7,0.6495384615384615,0.027923076923076922,0.020566
8,0.657,0.02923076923076923,0.020566
9,0.6580769230769231,0.028538461538461537,0.020566
10,0.6597692307692308,0.028,0.020566
11,0.6714615384615384,0.02776923076923077,0.020566
12,0.6773846153846154,0.02876923076923077,0.020566
13,0.6813846153846154,0.028384615384615383,0.020566
14,0.6761538461538461,0.028615384615384615,0.020566
15,0.6732307692307692,0.028923076923076923,0.020566
16,0.675923076923077,0.029076923076923077,0.020566
17,0.678,0.029846153846153845,0.020566
18,0.6773846153846154,0.029846153846153845,0.020566
19,0.6805384615384615,0.028615384615384615,0.020566
20,0.6775384615384615,0.028846153846153848,0.020566
21,0.686923076923077,0.029076923076923077,0.020566
22,0.6925384615384615,0.028846153846153848,0.020566
23,0.683923076923077,0.028615384615384615,0.020566
24,0.6863076923076923,0.02969230769230769,0.020566
25,0.6765384615384615,0.028307692307692308,0.020566
26,0.6661538461538462,0.028615384615384615,0.020566
27,0.6756923076923077,0.029076923076923077,0.020566
28,0.6785384615384615,0.02969230769230769,0.020566
29,0.6766923076923077,0.02753846153846154,0.020566
30,0.6813076923076923,0.028615384615384615,0.020566
31,0.684923076923077,0.028076923076923076,0.020566
32,0.673,0.02876923076923077,0.020566
33,0.6726923076923077,0.028692307692307694,0.020566
34,0.6738461538461539,0.029461538461538463,0.020566
35,0.6741538461538461,0.02846153846153846,0.020566
36,0.6815384615384615,0.02876923076923077,0.020566
37,0.6842307692307692,0.029615384615384616,0.020566
38,0.6796923076923077,0.028846153846153848,0.020566
39,0.6793846153846154,0.029384615384615384,0.020566
40,0.6827692307692308,0.028153846153846154,0.020566
41,0.684,0.028615384615384615,0.020566
42,0.6761538461538461,0.02930769230769231,0.020566
43,0.6727692307692308,0.02746153846153846,0.020566
44,0.6795384615384615,0.030076923076923077,0.020566
45,0.6782307692307692,0.029,0.020566
46,0.6723076923076923,0.02923076923076923,0.020566
47,0.6825384615384615,0.027923076923076922,0.020566
48,0.6923076923076923,0.029076923076923077,0.020566
49,0.6833846153846154,0.027923076923076922,0.020566
50,0.6818461538461539,0.02876923076923077,0.020566
51,0.681923076923077,0.028153846153846154,0.020566
52,0.6906923076923077,0.028538461538461537,0.020566
53,0.681076923076923,0.029461538461538463,0.020566
