,A,B,K
0,0.9736153846153847,0.001,0.020644
1,0.9759230769230769,0.021615384615384616,0.020644
2,0.9776153846153847,0.031230769230769232,0.020644
3,0.9796153846153847,0.03669230769230769,0.020644
4,0.9809230769230769,0.04215384615384615,0.020644
5,0.9819230769230769,0.046153846153846156,0.020644
6,0.9832307692307692,0.04953846153846154,0.020644
7,0.9838461538461538,0.052153846153846155,0.020644
8,0.9841538461538462,0.05415384615384616,0.020644
9,0.9843846153846154,0.05592307692307692,0.020644
10,0.9846923076923076,0.057923076923076924,0.020644
11,0.9854615384615385,0.06,0.020644
12,0.986,0.06169230769230769,0.020644
13,0.9863846153846154,0.06353846153846154,0.020644
14,0.987,0.06484615384615385,0.020644
15,0.9875384615384616,0.06576923076923077,0.020644
16,0.9877692307692307,0.06753846153846153,0.020644
17,0.9881538461538462,0.06861538461538462,0.020644
18,0.9883076923076923,0.06976923076923076,0.020644
19,0.9886153846153846,0.07076923076923076,0.020644
20,0.9886923076923076,0.0716923076923077,0.020644
21,0.9887692307692307,0.0726923076923077,0.020644
