,A,B,K
0,0.2951157894736842,0.0001,0.00223486
1,0.2969691729323308,0.0012992481203007518,0.00223486
2,0.19987443609022557,0.002035338345864662,0.00223486
3,0.16419097744360903,0.0025150375939849623,0.00223486
4,0.14759924812030076,0.002938345864661654,0.00223486
5,0.1407015037593985,0.0033,0.00223486
6,0.13735187969924811,0.003601503759398496,0.00223486
7,0.13616616541353382,0.003876691729323308,0.00223486
8,0.13456315789473683,0.004084210526315789,0.00223486
9,0.13430526315789473,0.004291729323308271,0.00223486
10,0.1333842105263158,0.004466165413533835,0.00223486
11,0.13279774436090225,0.004606015037593985,0.00223486
12,0.13294135338345864,0.004747368421052631,0.00223486
13,0.133203007518797,0.004873684210526316,0.00223486
14,0.13326992481203007,0.004998496240601504,0.00223486
15,0.13358195488721805,0.005095488721804512,0.00223486
16,0.1337451127819549,0.005186466165413534,0.00223486
17,0.13448496240601504,0.005284962406015037,0.00223486
18,0.1345157894736842,0.005373684210526316,0.00223486
19,0.13448646616541354,0.005459398496240601,0.00223486
20,0.13497368421052633,0.005545864661654135,0.00223486
21,0.13496616541353385,0.005597744360902256,0.00223486
22,0.13488571428571428,0.00566390977443609,0.00223486
23,0.13429774436090225,0.005730075187969925,0.00223486
24,0.13498947368421052,0.005778947368421053,0.00223486
25,0.1344857142857143,0.00583609022556391,0.00223486
26,0.13444962406015037,0.0058842105263157895,0.00223486
27,0.13396315789473684,0.00592781954887218,0.00223486
28,0.13358721804511278,0.005983458646616541,0.00223486
29,0.13350225563909773,0.006032330827067669,0.00223486
30,0.13420526315789474,0.00606390977443609,0.00223486
31,0.13400676691729324,0.006094736842105263,0.00223486
32,0.13367443609022556,0.006132330827067669,0.00223486
33,0.13303834586466165,0.006176691729323308,0.00223486
34,0.13249398496240603,0.006210526315789474,0.00223486
35,0.13291127819548873,0.0062578947368421055,0.00223486
36,0.13269022556390977,0.006303007518796993,0.00223486
37,0.13206165413533835,0.006337593984962406,0.00223486
38,0.13226315789473683,0.006368421052631579,0.00223486
39,0.1318330827067669,0.006399248120300752,0.00223486
40,0.13185112781954889,0.00643984962406015,0.00223486
41,0.13292781954887217,0.006474436090225564,0.00223486
