,A,B,K
0,0.2951157894736842,0.0001,0.00223486
1,0.2951330827067669,0.0001,0.00223486
2,0.2969639097744361,0.001300751879699248,0.00223486
3,0.19927443609022558,0.002024812030075188,0.00223486
4,0.16470827067669172,0.0025067669172932332,0.00223486
5,0.14816541353383458,0.002937593984962406,0.00223486
6,0.14250751879699247,0.003300751879699248,0.00223486
7,0.13943233082706766,0.0036022556390977443,0.00223486
8,0.13763834586466164,0.0038601503759398497,0.00223486
9,0.1357421052631579,0.004107518796992481,0.00223486
10,0.13535563909774437,0.004308270676691729,0.00223486
11,0.13577067669172932,0.004482706766917293,0.00223486
12,0.13611428571428572,0.004644360902255639,0.00223486
13,0.1367609022556391,0.004757142857142857,0.00223486
14,0.13586315789473685,0.004870676691729323,0.00223486
15,0.13608571428571428,0.004992481203007519,0.00223486
16,0.1358172932330827,0.0050796992481203,0.00223486
17,0.13560225563909775,0.005181203007518797,0.00223486
18,0.13506015037593985,0.005259398496240602,0.00223486
19,0.13519248120300753,0.0053278195488721805,0.00223486
20,0.13498496240601504,0.005402255639097744,0.00223486
21,0.13463834586466164,0.0054676691729323304,0.00223486
22,0.1346187969924812,0.005531578947368421,0.00223486
23,0.13430075187969925,0.005593233082706767,0.00223486
24,0.13443834586466166,0.005651127819548872,0.00223486
25,0.1341984962406015,0.005696240601503759,0.00223486
26,0.13515112781954888,0.005753383458646616,0.00223486
27,0.13457593984962407,0.005797744360902256,0.00223486
28,0.13505864661654135,0.005849624060150376,0.00223486
29,0.13539473684210526,0.005898496240601504,0.00223486
30,0.13484661654135338,0.0059481203007518794,0.00223486
31,0.13455563909774437,0.0059992481203007516,0.00223486
32,0.1341187969924812,0.0060586466165413536,0.00223486
33,0.1342375939849624,0.006112781954887218,0.00223486
34,0.13479624060150375,0.006156390977443609,0.00223486
35,0.13486691729323308,0.006203759398496241,0.00223486
36,0.13480225563909776,0.006242105263157894,0.00223486
37,0.13466466165413535,0.006281203007518797,0.00223486
38,0.13483383458646617,0.006318796992481203,0.00223486
39,0.13432631578947368,0.006355639097744361,0.00223486
40,0.13413759398496242,0.006386466165413534,0.00223486
41,0.13415037593984963,0.006412781954887218,0.00223486
42,0.1344593984962406,0.006448872180451128,0.00223486
43,0.13426466165413534,0.006470676691729323,0.00223486
44,0.13367142857142858,0.006494736842105263,0.00223486
45,0.13413383458646616,0.006515789473684211,0.00223486
46,0.13391954887218044,0.00653609022556391,0.00223486
