,A,B,K
0,0.9634615384615385,0.001,0.020566
1,0.9632307692307692,0.001,0.020566
2,0.9633076923076923,0.02223076923076923,0.020566
3,0.6563846153846153,0.023615384615384614,0.020566
4,0.5727692307692308,0.025153846153846155,0.020566
5,0.5803846153846154,0.026692307692307692,0.020566
6,0.6087692307692307,0.026923076923076925,0.020566
7,0.6293846153846154,0.027153846153846153,0.020566
8,0.6348461538461538,0.027923076923076922,0.020566
9,0.6493076923076923,0.028307692307692308,0.020566
10,0.6546923076923077,0.028307692307692308,0.020566
11,0.6693846153846154,0.028538461538461537,0.020566
12,0.6528461538461539,0.028615384615384615,0.020566
13,0.6635384615384615,0.029076923076923077,0.020566
14,0.6579230769230769,0.02876923076923077,0.020566
15,0.667,0.02923076923076923,0.020566
16,0.6671538461538462,0.029,0.020566
17,0.6741538461538461,0.029384615384615384,0.020566
18,0.6766153846153846,0.02969230769230769,0.020566
19,0.6701538461538461,0.029076923076923077,0.020566
20,0.67,0.029153846153846155,0.020566
21,0.676923076923077,0.029461538461538463,0.020566
22,0.6718461538461539,0.029615384615384616,0.020566
23,0.6806153846153846,0.030076923076923077,0.020566
24,0.6865384615384615,0.029461538461538463,0.020566
25,0.6722307692307692,0.029,0.020566
