,A,B,K
0,0.5954545454545455,0.0002,0.0043696
1,0.5989242424242425,0.0026454545454545455,0.0043696
2,0.4028424242424242,0.003575757575757576,0.0043696
3,0.3229090909090909,0.0041090909090909095,0.0043696
4,0.2959333333333333,0.004415151515151515,0.0043696
5,0.27907272727272725,0.004678787878787879,0.0043696
6,0.2755939393939394,0.004854545454545454,0.0043696
7,0.2740121212121212,0.004857575757575758,0.0043696
8,0.2707636363636364,0.004993939393939394,0.0043696
9,0.26908787878787876,0.004951515151515151,0.0043696
10,0.2672242424242424,0.0049787878787878785,0.0043696
11,0.26696969696969697,0.005063636363636364,0.0043696
12,0.26815757575757576,0.0050272727272727274,0.0043696
13,0.2676,0.004921212121212121,0.0043696
14,0.268930303030303,0.005066666666666666,0.0043696
15,0.2691454545454545,0.005087878787878788,0.0043696
16,0.26782727272727275,0.005006060606060606,0.0043696
17,0.2695121212121212,0.00503030303030303,0.0043696
18,0.26791818181818183,0.005,0.0043696
19,0.2687030303030303,0.0050515151515151515,0.0043696
