,A,B,K
0,0.6937545454545454,0.0002,0.0043696
1,0.7361939393939394,0.002693939393939394,0.0043696
2,0.7785787878787879,0.0040606060606060606,0.0043696
3,0.7996909090909091,0.005072727272727273,0.0043696
4,0.810939393939394,0.005866666666666667,0.0043696
5,0.8162484848484849,0.006633333333333333,0.0043696
6,0.8217787878787879,0.007275757575757576,0.0043696
7,0.8299060606060606,0.007781818181818181,0.0043696
8,0.8338424242424243,0.008233333333333334,0.0043696
9,0.8376636363636364,0.008654545454545455,0.0043696
10,0.8402545454545455,0.009057575757575757,0.0043696
11,0.8433909090909091,0.009424242424242424,0.0043696
12,0.8458969696969697,0.009742424242424242,0.0043696
13,0.8484515151515152,0.01003939393939394,0.0043696
14,0.8508878787878787,0.010315151515151515,0.0043696
15,0.8533757575757576,0.010566666666666667,0.0043696
16,0.8553090909090909,0.010778787878787879,0.0043696
17,0.8577848484848485,0.010972727272727273,0.0043696
18,0.859369696969697,0.011133333333333334,0.0043696
19,0.8614545454545455,0.011272727272727273,0.0043696
20,0.8638242424242424,0.011433333333333334,0.0043696
21,0.8650909090909091,0.01153939393939394,0.0043696
22,0.8659848484848485,0.011666666666666667,0.0043696
23,0.866869696969697,0.011775757575757577,0.0043696
24,0.8682242424242425,0.011875757575757576,0.0043696
25,0.8690545454545454,0.01196969696969697,0.0043696
26,0.8696212121212121,0.012072727272727273,0.0043696
