,A,B,K
0,0.059393453453453454,2e-05,0.0004695448
1,0.05978768768768769,0.00020570570570570572,0.0004695448
2,0.03888006006006006,0.0002951051051051051,0.0004695448
3,0.031213873873873872,0.0003402702702702703,0.0004695448
4,0.028394054054054055,0.00036654654654654656,0.0004695448
5,0.027077927927927927,0.00038534534534534536,0.0004695448
6,0.02640042042042042,0.00039714714714714715,0.0004695448
7,0.026215885885885887,0.00040756756756756755,0.0004695448
8,0.026144114114114114,0.0004106906906906907,0.0004695448
9,0.026234084084084085,0.0004151051051051051,0.0004695448
10,0.026078288288288287,0.0004191891891891892,0.0004695448
11,0.026267117117117118,0.0004188288288288288,0.0004695448
12,0.026163663663663662,0.0004206906906906907,0.0004695448
13,0.026146066066066065,0.000422042042042042,0.0004695448
14,0.026284804804804805,0.00042276276276276276,0.0004695448
15,0.02644894894894895,0.00042288288288288287,0.0004695448
16,0.026677297297297297,0.00042258258258258256,0.0004695448
17,0.02682831831831832,0.00042255255255255257,0.0004695448
18,0.026936486486486486,0.00042282282282282284,0.0004695448
19,0.02705003003003003,0.00042252252252252253,0.0004695448
20,0.027189189189189188,0.00042414414414414415,0.0004695448
21,0.027253693693693695,0.0004239039039039039,0.0004695448
22,0.02722774774774775,0.00042324324324324327,0.0004695448
23,0.027305885885885887,0.00042276276276276276,0.0004695448
24,0.02738312312312312,0.00042672672672672675,0.0004695448
25,0.027286516516516517,0.0004261261261261261,0.0004695448
26,0.027353543543543545,0.0004257657657657658,0.0004695448
27,0.027285735735735735,0.0004261261261261261,0.0004695448
28,0.027386396396396395,0.00042717717717717717,0.0004695448
29,0.02738126126126126,0.00042723723723723725,0.0004695448
30,0.02746777777777778,0.00042693693693693694,0.0004695448
31,0.02746051051051051,0.00042648648648648647,0.0004695448
32,0.027506366366366365,0.00042873873873873876,0.0004695448
33,0.027405525525525526,0.0004275975975975976,0.0004695448
34,0.02740903903903904,0.0004283483483483483,0.0004695448
35,0.02742189189189189,0.000427027027027027,0.0004695448
36,0.027456906906906907,0.0004272072072072072,0.0004695448
37,0.02748894894894895,0.0004260960960960961,0.0004695448
38,0.027496876876876877,0.000426996996996997,0.0004695448
