,A,B,K
0,0.5955212121212121,0.0002,0.0043696
1,0.5977969696969697,0.002693939393939394,0.0043696
2,0.38691818181818183,0.0035454545454545456,0.0043696
3,0.32033636363636364,0.00413030303030303,0.0043696
4,0.2935848484848485,0.004427272727272728,0.0043696
5,0.2796181818181818,0.00466060606060606,0.0043696
6,0.2730757575757576,0.004712121212121212,0.0043696
7,0.26828484848484846,0.004821212121212121,0.0043696
8,0.2637848484848485,0.004854545454545454,0.0043696
9,0.2629909090909091,0.004924242424242424,0.0043696
10,0.2625,0.004912121212121212,0.0043696
11,0.26496060606060606,0.00496060606060606,0.0043696
12,0.26495454545454544,0.005081818181818182,0.0043696
13,0.26592424242424245,0.004972727272727273,0.0043696
14,0.2682242424242424,0.004969696969696969,0.0043696
15,0.26797878787878787,0.005042424242424242,0.0043696
16,0.2672969696969697,0.005042424242424242,0.0043696
17,0.2669757575757576,0.005009090909090909,0.0043696
18,0.2678,0.00506969696969697,0.0043696
19,0.2679939393939394,0.005033333333333333,0.0043696
20,0.26746363636363635,0.005048484848484848,0.0043696
21,0.2637151515151515,0.005045454545454546,0.0043696
22,0.2641818181818182,0.005054545454545455,0.0043696
23,0.26214545454545457,0.005118181818181819,0.0043696
24,0.2611878787878788,0.0051,0.0043696
25,0.2608787878787879,0.005148484848484848,0.0043696
26,0.2611545454545455,0.00506969696969697,0.0043696
27,0.26043333333333335,0.005112121212121212,0.0043696
28,0.26063939393939395,0.005063636363636364,0.0043696
29,0.26193636363636363,0.005039393939393939,0.0043696
30,0.2622333333333333,0.005039393939393939,0.0043696
31,0.26238181818181816,0.00503030303030303,0.0043696
32,0.26105454545454543,0.005081818181818182,0.0043696
33,0.26115757575757576,0.005178787878787879,0.0043696
34,0.2604757575757576,0.0051575757575757575,0.0043696
35,0.26073939393939394,0.005124242424242424,0.0043696
36,0.2609757575757576,0.005106060606060606,0.0043696
37,0.2614484848484849,0.0050757575757575755,0.0043696
38,0.26103030303030306,0.005045454545454546,0.0043696
39,0.2624393939393939,0.005115151515151515,0.0043696
40,0.2619909090909091,0.0051,0.0043696
41,0.26236060606060607,0.005045454545454546,0.0043696
42,0.26101515151515153,0.0051090909090909095,0.0043696
43,0.26167575757575756,0.005187878787878788,0.0043696
44,0.2617090909090909,0.0051090909090909095,0.0043696
45,0.26304848484848486,0.005093939393939394,0.0043696
