,A,B,K
0,0.5821363636363637,0.0002,0.0043696
1,0.5864272727272727,0.0027575757575757577,0.0043696
2,0.37325151515151517,0.0035484848484848485,0.0043696
3,0.31215454545454546,0.004018181818181818,0.0043696
4,0.28853636363636365,0.004396969696969697,0.0043696
5,0.2771969696969697,0.004581818181818182,0.0043696
6,0.2709,0.004742424242424242,0.0043696
7,0.2695848484848485,0.004839393939393939,0.0043696
8,0.2671818181818182,0.004921212121212121,0.0043696
9,0.2644818181818182,0.004993939393939394,0.0043696
10,0.2660727272727273,0.0049787878787878785,0.0043696
11,0.26513939393939395,0.004996969696969697,0.0043696
12,0.26562121212121215,0.005024242424242424,0.0043696
13,0.26303939393939396,0.005021212121212121,0.0043696
14,0.2627878787878788,0.005115151515151515,0.0043696
15,0.26342424242424245,0.005103030303030303,0.0043696
16,0.263530303030303,0.005142424242424243,0.0043696
17,0.2612848484848485,0.005039393939393939,0.0043696
18,0.2638030303030303,0.00503030303030303,0.0043696
19,0.264,0.00513030303030303,0.0043696
20,0.2645969696969697,0.005081818181818182,0.0043696
21,0.26415151515151514,0.005166666666666667,0.0043696
22,0.2633090909090909,0.0051575757575757575,0.0043696
23,0.2620909090909091,0.005139393939393939,0.0043696
24,0.26156060606060605,0.005166666666666667,0.0043696
25,0.2617030303030303,0.0051333333333333335,0.0043696
26,0.26319393939393937,0.005054545454545455,0.0043696
27,0.26251515151515153,0.0051575757575757575,0.0043696
28,0.2623,0.0052151515151515155,0.0043696
29,0.2624848484848485,0.005115151515151515,0.0043696
30,0.26403939393939396,0.005175757575757576,0.0043696
31,0.2632787878787879,0.0051333333333333335,0.0043696
32,0.2644939393939394,0.005127272727272727,0.0043696
33,0.26514848484848486,0.005078787878787879,0.0043696
34,0.2656,0.0051818181818181815,0.0043696
35,0.2656060606060606,0.005148484848484848,0.0043696
36,0.26535757575757574,0.005136363636363636,0.0043696
37,0.2661636363636364,0.0051818181818181815,0.0043696
38,0.2681121212121212,0.005096969696969697,0.0043696
