,A,B,K
0,0.5917878787878788,0.0002,0.0043696
1,0.5967575757575757,0.002693939393939394,0.0043696
2,0.3889030303030303,0.0035787878787878788,0.0043696
3,0.3261060606060606,0.004042424242424242,0.0043696
4,0.2939090909090909,0.004496969696969697,0.0043696
5,0.28138484848484846,0.00466060606060606,0.0043696
6,0.2740090909090909,0.004851515151515152,0.0043696
7,0.2701818181818182,0.004890909090909091,0.0043696
8,0.2679969696969697,0.00496060606060606,0.0043696
9,0.26737272727272726,0.004957575757575758,0.0043696
10,0.2677818181818182,0.004993939393939394,0.0043696
11,0.2677333333333333,0.00496060606060606,0.0043696
12,0.2672272727272727,0.00503030303030303,0.0043696
13,0.265,0.0050515151515151515,0.0043696
14,0.2648878787878788,0.004969696969696969,0.0043696
15,0.2645272727272727,0.005015151515151515,0.0043696
16,0.26421212121212123,0.005039393939393939,0.0043696
17,0.26332727272727274,0.0050515151515151515,0.0043696
18,0.26305151515151515,0.004993939393939394,0.0043696
19,0.2648606060606061,0.005084848484848485,0.0043696
20,0.2644393939393939,0.005106060606060606,0.0043696
21,0.26463030303030305,0.005054545454545455,0.0043696
22,0.2650848484848485,0.005084848484848485,0.0043696
23,0.2631242424242424,0.0050515151515151515,0.0043696
24,0.26483636363636365,0.005018181818181818,0.0043696
25,0.2646363636363636,0.0050272727272727274,0.0043696
26,0.26447272727272725,0.005024242424242424,0.0043696
27,0.2645636363636364,0.005042424242424242,0.0043696
28,0.26435151515151517,0.005024242424242424,0.0043696
29,0.26535454545454545,0.005039393939393939,0.0043696
