,A,B,K
0,0.5814,0.0002,0.0043696
1,0.5865878787878788,0.002509090909090909,0.0043696
2,0.4009666666666667,0.0034727272727272727,0.0043696
3,0.3288969696969697,0.004063636363636364,0.0043696
4,0.29405757575757574,0.004503030303030303,0.0043696
5,0.27630303030303033,0.004672727272727273,0.0043696
6,0.2686787878787879,0.004881818181818182,0.0043696
7,0.26674545454545456,0.004972727272727273,0.0043696
8,0.2643,0.0050272727272727274,0.0043696
9,0.26355757575757577,0.005018181818181818,0.0043696
10,0.26154848484848486,0.005018181818181818,0.0043696
11,0.26177272727272727,0.005103030303030303,0.0043696
12,0.26066666666666666,0.0051333333333333335,0.0043696
13,0.2601242424242424,0.005072727272727273,0.0043696
14,0.26105757575757577,0.005090909090909091,0.0043696
15,0.2602181818181818,0.0051090909090909095,0.0043696
16,0.26034242424242426,0.005090909090909091,0.0043696
17,0.2610212121212121,0.005112121212121212,0.0043696
18,0.26167575757575756,0.005124242424242424,0.0043696
19,0.26217575757575756,0.005127272727272727,0.0043696
20,0.2623787878787879,0.005066666666666666,0.0043696
21,0.2643969696969697,0.005057575757575757,0.0043696
22,0.26520303030303033,0.005063636363636364,0.0043696
