,A,B,K
0,0.5885303030303031,0.0002,0.0043696
1,0.5910909090909091,0.002693939393939394,0.0043696
2,0.3929,0.0035424242424242423,0.0043696
3,0.32745454545454544,0.004066666666666666,0.0043696
4,0.29326060606060605,0.004424242424242424,0.0043696
5,0.2765757575757576,0.004627272727272727,0.0043696
6,0.2663757575757576,0.004845454545454545,0.0043696
7,0.2626727272727273,0.004951515151515151,0.0043696
8,0.2629666666666667,0.005009090909090909,0.0043696
9,0.2621787878787879,0.005021212121212121,0.0043696
10,0.26276666666666665,0.005021212121212121,0.0043696
11,0.26274848484848484,0.005045454545454546,0.0043696
12,0.26385151515151517,0.0050757575757575755,0.0043696
13,0.26488181818181816,0.005006060606060606,0.0043696
14,0.26638181818181816,0.005,0.0043696
15,0.2693242424242424,0.005048484848484848,0.0043696
16,0.26966060606060605,0.005042424242424242,0.0043696
17,0.2696727272727273,0.0050363636363636366,0.0043696
18,0.26984848484848484,0.005042424242424242,0.0043696
19,0.26855454545454543,0.0050272727272727274,0.0043696
20,0.26763939393939395,0.005087878787878788,0.0043696
21,0.2694666666666667,0.0050515151515151515,0.0043696
22,0.2698424242424242,0.005039393939393939,0.0043696
23,0.26745454545454544,0.0050757575757575755,0.0043696
24,0.2679909090909091,0.0051090909090909095,0.0043696
25,0.2670848484848485,0.005127272727272727,0.0043696
26,0.2686909090909091,0.005087878787878788,0.0043696
27,0.2696090909090909,0.005093939393939394,0.0043696
28,0.2683787878787879,0.005115151515151515,0.0043696
29,0.26846060606060607,0.005078787878787879,0.0043696
30,0.2679939393939394,0.005118181818181819,0.0043696
31,0.26775151515151513,0.005121212121212121,0.0043696
