,A,B,K
0,0.6002727272727273,0.0002,0.0043696
1,0.6014272727272727,0.002736363636363636,0.0043696
2,0.3942727272727273,0.003593939393939394,0.0043696
3,0.32644242424242426,0.004121212121212121,0.0043696
4,0.2949636363636364,0.0044424242424242425,0.0043696
5,0.28195454545454546,0.0045878787878787875,0.0043696
6,0.2734969696969697,0.004709090909090909,0.0043696
7,0.26846969696969697,0.0047757575757575756,0.0043696
8,0.2664818181818182,0.004878787878787879,0.0043696
9,0.2642969696969697,0.004903030303030303,0.0043696
10,0.2638151515151515,0.004969696969696969,0.0043696
11,0.2645818181818182,0.004945454545454545,0.0043696
12,0.26061212121212124,0.005072727272727273,0.0043696
13,0.2604818181818182,0.004957575757575758,0.0043696
14,0.2632,0.005045454545454546,0.0043696
15,0.2635212121212121,0.005112121212121212,0.0043696
16,0.26605151515151515,0.005136363636363636,0.0043696
17,0.26543333333333335,0.005096969696969697,0.0043696
18,0.2668606060606061,0.0050515151515151515,0.0043696
19,0.26713939393939395,0.0051333333333333335,0.0043696
20,0.26844545454545454,0.005103030303030303,0.0043696
21,0.2676787878787879,0.005103030303030303,0.0043696
