,A,B,K
0,0.2975,0.0001,0.00223486
1,0.29924285714285714,0.001330827067669173,0.00223486
2,0.1932984962406015,0.0017150375939849623,0.00223486
3,0.1597375939849624,0.0019345864661654136,0.00223486
4,0.14673609022556391,0.002045112781954887,0.00223486
5,0.1405218045112782,0.002156390977443609,0.00223486
6,0.13577293233082707,0.0022398496240601503,0.00223486
7,0.13443984962406014,0.0022977443609022556,0.00223486
8,0.1339127819548872,0.0023278195488721804,0.00223486
9,0.1342578947368421,0.0023781954887218044,0.00223486
10,0.1343293233082707,0.002360902255639098,0.00223486
11,0.13435864661654134,0.0023646616541353385,0.00223486
12,0.13541654135338346,0.0023781954887218044,0.00223486
13,0.13585488721804512,0.0023909774436090226,0.00223486
14,0.13669924812030076,0.002401503759398496,0.00223486
15,0.13639172932330826,0.002386466165413534,0.00223486
16,0.13642255639097745,0.0023781954887218044,0.00223486
17,0.13652406015037594,0.002386466165413534,0.00223486
18,0.1368924812030075,0.0023789473684210525,0.00223486
19,0.13736766917293233,0.0024112781954887218,0.00223486
20,0.1369015037593985,0.002402255639097744,0.00223486
21,0.13705864661654135,0.002381954887218045,0.00223486
22,0.13688947368421053,0.002381203007518797,0.00223486
23,0.13690827067669173,0.002406015037593985,0.00223486
24,0.1361857142857143,0.0023962406015037596,0.00223486
25,0.13629398496240602,0.0023834586466165413,0.00223486
26,0.13596466165413534,0.0023834586466165413,0.00223486
27,0.13609323308270677,0.0024037593984962405,0.00223486
28,0.1362390977443609,0.0024037593984962405,0.00223486
29,0.13628796992481204,0.002423308270676692,0.00223486
30,0.13616842105263158,0.0023887218045112782,0.00223486
31,0.1362218045112782,0.0024105263157894736,0.00223486
32,0.13553233082706767,0.0024097744360902255,0.00223486
33,0.13587142857142856,0.0024082706766917292,0.00223486
34,0.13610902255639099,0.0024045112781954886,0.00223486
35,0.13626616541353384,0.0024030075187969923,0.00223486
