,A,B,K
0,0.6840030303030303,0.0002,0.0043696
1,0.6831939393939394,0.0002,0.0043696
2,0.6951636363636363,0.002706060606060606,0.0043696
3,0.7373151515151515,0.0040606060606060606,0.0043696
4,0.7595666666666666,0.005115151515151515,0.0043696
5,0.7754666666666666,0.00593939393939394,0.0043696
6,0.783930303030303,0.006696969696969697,0.0043696
7,0.7933818181818182,0.007354545454545455,0.0043696
8,0.8012,0.007887878787878787,0.0043696
9,0.8065060606060606,0.008387878787878788,0.0043696
10,0.8099575757575758,0.00882121212121212,0.0043696
11,0.8138939393939394,0.009206060606060606,0.0043696
12,0.8170666666666667,0.009536363636363636,0.0043696
13,0.8210484848484848,0.009836363636363636,0.0043696
14,0.8237969696969697,0.01010909090909091,0.0043696
15,0.8260333333333333,0.010318181818181818,0.0043696
16,0.8278181818181818,0.010527272727272727,0.0043696
17,0.8296666666666667,0.010733333333333333,0.0043696
18,0.831060606060606,0.010863636363636364,0.0043696
19,0.8326666666666667,0.011045454545454546,0.0043696
20,0.8347181818181818,0.011203030303030303,0.0043696
21,0.8361666666666666,0.011327272727272727,0.0043696
22,0.8384,0.011418181818181819,0.0043696
23,0.8391333333333333,0.011512121212121211,0.0043696
24,0.839930303030303,0.011615151515151516,0.0043696
25,0.840569696969697,0.011706060606060605,0.0043696
26,0.8414515151515152,0.011806060606060606,0.0043696
27,0.8459666666666666,0.011903030303030302,0.0043696
28,0.8468363636363636,0.011951515151515152,0.0043696
29,0.8473575757575758,0.012057575757575758,0.0043696
30,0.8479242424242425,0.01213939393939394,0.0043696
31,0.8484545454545455,0.0122,0.0043696
