,A,B,K
0,0.9113076923076923,0.001,0.020566
1,0.9117692307692308,0.02076923076923077,0.020566
2,0.7259230769230769,0.024692307692307694,0.020566
3,0.6514615384615384,0.026,0.020566
4,0.6175384615384616,0.02746153846153846,0.020566
5,0.5956153846153847,0.028,0.020566
6,0.5992307692307692,0.027923076923076922,0.020566
7,0.6176153846153846,0.028307692307692308,0.020566
8,0.6341538461538462,0.029153846153846155,0.020566
9,0.6491538461538462,0.02969230769230769,0.020566
10,0.6601538461538462,0.02923076923076923,0.020566
11,0.6678461538461539,0.02969230769230769,0.020566
12,0.6712307692307692,0.02969230769230769,0.020566
13,0.6695384615384615,0.030076923076923077,0.020566
14,0.6713846153846154,0.029,0.020566
15,0.6781538461538461,0.03046153846153846,0.020566
