,A,B,K
0,0.964,0.001,0.020566
1,0.9642307692307692,0.020615384615384615,0.020566
2,0.7398461538461538,0.023615384615384614,0.020566
3,0.6495384615384615,0.026153846153846153,0.020566
4,0.6291538461538462,0.026692307692307692,0.020566
5,0.6128461538461538,0.027153846153846153,0.020566
6,0.6066153846153847,0.027692307692307693,0.020566
7,0.6070769230769231,0.029,0.020566
8,0.6156153846153846,0.028692307692307694,0.020566
9,0.6303846153846154,0.028615384615384615,0.020566
10,0.6405384615384615,0.029076923076923077,0.020566
11,0.6400769230769231,0.02876923076923077,0.020566
12,0.6490769230769231,0.028615384615384615,0.020566
13,0.6552307692307693,0.029461538461538463,0.020566
14,0.6623076923076923,0.03,0.020566
