,A,B,K
0,0.9757692307692307,0.001,0.020566
1,0.977,0.019230769230769232,0.020566
2,0.8115384615384615,0.024307692307692308,0.020566
3,0.7484615384615385,0.025615384615384616,0.020566
4,0.702076923076923,0.027230769230769232,0.020566
5,0.679076923076923,0.027846153846153847,0.020566
6,0.6573076923076923,0.028384615384615383,0.020566
7,0.6456153846153846,0.027846153846153847,0.020566
8,0.6556153846153846,0.02823076923076923,0.020566
9,0.662,0.02876923076923077,0.020566
10,0.6703076923076923,0.029153846153846155,0.020566
11,0.664923076923077,0.029,0.020566
12,0.6683846153846154,0.028923076923076923,0.020566
13,0.6690769230769231,0.028692307692307694,0.020566
14,0.6653076923076923,0.029153846153846155,0.020566
15,0.6648461538461539,0.029,0.020566
16,0.683923076923077,0.02930769230769231,0.020566
17,0.6844615384615385,0.028384615384615383,0.020566
18,0.6772307692307692,0.027846153846153847,0.020566
19,0.6803076923076923,0.028692307692307694,0.020566
20,0.6824615384615385,0.028692307692307694,0.020566
21,0.6843846153846154,0.028846153846153848,0.020566
22,0.6856923076923077,0.028076923076923076,0.020566
23,0.6848461538461539,0.028153846153846154,0.020566
24,0.6887692307692308,0.028692307692307694,0.020566
25,0.683,0.029,0.020566
