,A,B,K
0,0.9730769230769231,0.001,0.020566
1,0.9740769230769231,0.018384615384615385,0.020566
2,0.8399230769230769,0.02223076923076923,0.020566
3,0.7331538461538462,0.024846153846153848,0.020566
4,0.7097692307692308,0.026692307692307692,0.020566
5,0.6808461538461539,0.026692307692307692,0.020566
6,0.6640769230769231,0.02753846153846154,0.020566
7,0.6604615384615384,0.028692307692307694,0.020566
8,0.661,0.028615384615384615,0.020566
9,0.6593076923076923,0.029,0.020566
10,0.653,0.028538461538461537,0.020566
11,0.6613076923076923,0.029923076923076924,0.020566
12,0.6696923076923077,0.02976923076923077,0.020566
13,0.673923076923077,0.029461538461538463,0.020566
14,0.679,0.02976923076923077,0.020566
15,0.681,0.030076923076923077,0.020566
16,0.6806923076923077,0.029846153846153845,0.020566
17,0.6767692307692308,0.030153846153846153,0.020566
18,0.6803846153846154,0.029846153846153845,0.020566
19,0.6708461538461539,0.02876923076923077,0.020566
20,0.6686923076923077,0.030384615384615385,0.020566
21,0.6696923076923077,0.03,0.020566
22,0.6697692307692308,0.030076923076923077,0.020566
23,0.6712307692307692,0.030615384615384614,0.020566
24,0.6635384615384615,0.030307692307692306,0.020566
25,0.6626923076923077,0.030846153846153846,0.020566
26,0.6570769230769231,0.031230769230769232,0.020566
27,0.6675384615384615,0.029615384615384616,0.020566
28,0.6721538461538461,0.030153846153846153,0.020566
29,0.6741538461538461,0.029846153846153845,0.020566
30,0.6753846153846154,0.03,0.020566
31,0.6656923076923077,0.030615384615384614,0.020566
32,0.668923076923077,0.030692307692307692,0.020566
33,0.669,0.030384615384615385,0.020566
