,A,B,K
0,0.9748461538461538,0.001,0.020566
1,0.9753846153846154,0.019615384615384614,0.020566
2,0.7771538461538462,0.023153846153846153,0.020566
3,0.72,0.02576923076923077,0.020566
4,0.6951538461538461,0.026615384615384614,0.020566
5,0.6773846153846154,0.026615384615384614,0.020566
6,0.669,0.026692307692307692,0.020566
7,0.6696153846153846,0.027846153846153847,0.020566
8,0.6586153846153846,0.027923076923076922,0.020566
9,0.6703846153846154,0.028076923076923076,0.020566
10,0.6738461538461539,0.028615384615384615,0.020566
11,0.6770769230769231,0.02823076923076923,0.020566
12,0.6721538461538461,0.029076923076923077,0.020566
13,0.679,0.028538461538461537,0.020566
14,0.6652307692307692,0.029153846153846155,0.020566
15,0.6671538461538462,0.029,0.020566
16,0.6744615384615384,0.029,0.020566
17,0.675923076923077,0.028384615384615383,0.020566
18,0.6646923076923077,0.028846153846153848,0.020566
19,0.669,0.02930769230769231,0.020566
