,A,B,K
0,0.9732307692307692,0.001,0.020566
1,0.9734615384615385,0.022076923076923077,0.020566
2,0.7523076923076923,0.02476923076923077,0.020566
3,0.6504615384615384,0.026,0.020566
4,0.5959230769230769,0.02707692307692308,0.020566
5,0.5882307692307692,0.028538461538461537,0.020566
6,0.5975384615384616,0.029076923076923077,0.020566
7,0.6247692307692307,0.029,0.020566
8,0.644,0.029538461538461538,0.020566
9,0.6581538461538462,0.029461538461538463,0.020566
10,0.6686923076923077,0.029846153846153845,0.020566
11,0.6647692307692308,0.02976923076923077,0.020566
12,0.676923076923077,0.029538461538461538,0.020566
13,0.6787692307692308,0.02930769230769231,0.020566
14,0.6778461538461539,0.02923076923076923,0.020566
15,0.6746153846153846,0.029,0.020566
16,0.6863846153846154,0.029,0.020566
17,0.6862307692307692,0.029846153846153845,0.020566
18,0.679076923076923,0.029538461538461538,0.020566
19,0.6742307692307692,0.02969230769230769,0.020566
20,0.684,0.029538461538461538,0.020566
21,0.6873846153846154,0.028846153846153848,0.020566
22,0.6833076923076923,0.029,0.020566
23,0.688076923076923,0.029,0.020566
24,0.6888461538461539,0.029615384615384616,0.020566
