,A,B,K
0,0.8995384615384615,0.001,0.020566
1,0.8996153846153846,0.020846153846153848,0.020566
2,0.697076923076923,0.023692307692307693,0.020566
3,0.6241538461538462,0.025538461538461538,0.020566
4,0.6113846153846154,0.026692307692307692,0.020566
5,0.6029230769230769,0.026692307692307692,0.020566
6,0.6134615384615385,0.027692307692307693,0.020566
7,0.6236153846153846,0.028384615384615383,0.020566
8,0.6372307692307693,0.028538461538461537,0.020566
9,0.6442307692307693,0.028923076923076923,0.020566
10,0.6494615384615384,0.02930769230769231,0.020566
11,0.6533076923076923,0.028384615384615383,0.020566
12,0.6580769230769231,0.02846153846153846,0.020566
13,0.6557692307692308,0.028615384615384615,0.020566
14,0.6481538461538462,0.029,0.020566
15,0.6562307692307693,0.02976923076923077,0.020566
16,0.6533076923076923,0.029384615384615384,0.020566
17,0.6598461538461539,0.029076923076923077,0.020566
18,0.6598461538461539,0.02846153846153846,0.020566
19,0.6541538461538462,0.029384615384615384,0.020566
20,0.6590769230769231,0.029923076923076924,0.020566
21,0.6567692307692308,0.02969230769230769,0.020566
22,0.6563076923076923,0.03076923076923077,0.020566
23,0.6546153846153846,0.02976923076923077,0.020566
24,0.6646153846153846,0.029,0.020566
25,0.6682307692307692,0.029846153846153845,0.020566
26,0.6577692307692308,0.03,0.020566
27,0.6575384615384615,0.029461538461538463,0.020566
28,0.6533076923076923,0.029153846153846155,0.020566
29,0.6573076923076923,0.029384615384615384,0.020566
30,0.6593846153846153,0.030076923076923077,0.020566
31,0.6580769230769231,0.029923076923076924,0.020566
32,0.6583846153846153,0.029461538461538463,0.020566
33,0.6563846153846153,0.030384615384615385,0.020566
34,0.6491538461538462,0.029923076923076924,0.020566
35,0.6533076923076923,0.029923076923076924,0.020566
36,0.6666153846153846,0.030153846153846153,0.020566
37,0.675,0.029846153846153845,0.020566
38,0.6788461538461539,0.02969230769230769,0.020566
39,0.6805384615384615,0.029076923076923077,0.020566
40,0.6756923076923077,0.029461538461538463,0.020566
41,0.6758461538461539,0.030076923076923077,0.020566
