,A,B,K
0,0.9713846153846154,0.001,0.020566
1,0.9710769230769231,0.001,0.020566
2,0.9714615384615385,0.022307692307692306,0.020566
3,0.9724615384615385,0.032615384615384616,0.020566
4,0.9753076923076923,0.039846153846153844,0.020566
5,0.978,0.04546153846153846,0.020566
6,0.98,0.05030769230769231,0.020566
7,0.9809230769230769,0.05407692307692308,0.020566
8,0.9812307692307692,0.05753846153846154,0.020566
9,0.9813076923076923,0.059923076923076926,0.020566
10,0.9814615384615385,0.062461538461538464,0.020566
11,0.9814615384615385,0.06461538461538462,0.020566
12,0.9815384615384616,0.06646153846153846,0.020566
13,0.9816923076923076,0.06784615384615385,0.020566
14,0.9822307692307692,0.06946153846153846,0.020566
15,0.9825384615384616,0.07115384615384615,0.020566
16,0.9829230769230769,0.07246153846153847,0.020566
17,0.983,0.07346153846153847,0.020566
18,0.9832307692307692,0.07430769230769231,0.020566
19,0.9836153846153847,0.07515384615384615,0.020566
20,0.9836153846153847,0.07546153846153845,0.020566
21,0.9836923076923076,0.07630769230769231,0.020566
22,0.9836923076923076,0.07707692307692307,0.020566
23,0.9836923076923076,0.07776923076923077,0.020566
24,0.9836923076923076,0.07853846153846154,0.020566
25,0.9836923076923076,0.0793076923076923,0.020566
26,0.9836923076923076,0.07992307692307693,0.020566
27,0.9837692307692307,0.08015384615384616,0.020566
28,0.9837692307692307,0.08076923076923077,0.020566
29,0.9837692307692307,0.08115384615384616,0.020566
30,0.984,0.0813076923076923,0.020566
31,0.984,0.08176923076923077,0.020566
32,0.984,0.08215384615384616,0.020566
33,0.984,0.08238461538461539,0.020566
